index,age,workclass,education,marital_status,occupation,relationship,race,sex,hours_per_week,native_country,income
596,60,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
23452,40,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
26655,51,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
13460,42,Private,Bachelors,Divorced,Prof-specialty,Unmarried,White,Female,15,United-States,<=50K
7932,45,Private,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,<=50K
28189,17,Private,11th,Never-married,Adm-clerical,Own-child,White,Female,12,United-States,<=50K
16616,38,Private,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,32,United-States,>50K
9151,44,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,<=50K
395,36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
28417,21,Private,Some-college,Never-married,Other-service,Own-child,White,Female,25,United-States,<=50K
6800,36,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,40,China,<=50K
8688,28,Private,HS-grad,Never-married,Handlers-cleaners,Unmarried,White,Male,40,United-States,<=50K
1337,44,Local-gov,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
2840,40,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,60,United-States,>50K
6477,59,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,60,United-States,>50K
18618,39,State-gov,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
24283,55,Private,5th-6th,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,<=50K
2222,29,State-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
11658,25,Private,HS-grad,Never-married,Adm-clerical,Unmarried,Black,Male,35,United-States,<=50K
4429,39,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,60,United-States,<=50K
2125,32,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,40,United-States,>50K
26901,38,Local-gov,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,60,United-States,>50K
23140,30,Private,Bachelors,Married-civ-spouse,Other-service,Husband,White,Male,60,United-States,>50K
2597,38,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,50,United-States,>50K
19466,39,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
7264,30,Private,HS-grad,Never-married,Machine-op-inspct,Own-child,White,Male,44,United-States,<=50K
3506,55,Self-emp-not-inc,Masters,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K
18724,46,Private,Bachelors,Separated,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
10030,31,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,65,United-States,>50K
28676,54,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
356,47,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
2165,37,State-gov,Assoc-voc,Never-married,Prof-specialty,Not-in-family,White,Male,40,United-States,>50K
6332,47,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,75,United-States,>50K
21602,47,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,60,United-States,>50K
4155,43,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K
3530,41,Private,Bachelors,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,35,Philippines,>50K
2085,44,Federal-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Male,50,United-States,>50K
17514,39,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,50,United-States,>50K
29099,24,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Own-child,White,Male,35,United-States,<=50K
15936,33,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
453,39,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
754,45,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
16165,22,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,20,United-States,<=50K
9549,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,48,United-States,<=50K
2642,38,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,50,United-States,>50K
2470,40,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
1260,46,Federal-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K
23663,35,Private,HS-grad,Married-civ-spouse,Exec-managerial,Wife,White,Female,40,United-States,>50K
2275,44,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,United-States,>50K
19125,56,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,40,Canada,<=50K
12719,29,Private,HS-grad,Divorced,Machine-op-inspct,Unmarried,White,Male,40,United-States,<=50K
19920,58,Self-emp-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
23913,58,Private,HS-grad,Married-civ-spouse,Sales,Wife,White,Female,38,United-States,<=50K
16271,39,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
1639,69,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
11805,37,Private,Bachelors,Never-married,Adm-clerical,Unmarried,Black,Female,27,United-States,<=50K
4451,26,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,55,United-States,<=50K
20429,43,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,21,United-States,<=50K
21181,59,Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K
12117,49,Private,Some-college,Married-civ-spouse,Other-service,Husband,White,Male,17,United-States,<=50K
24220,60,Private,7th-8th,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
26859,51,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,Canada,>50K
17670,33,Federal-gov,Prof-school,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
26051,60,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,<=50K
5081,47,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
25134,23,Private,Some-college,Never-married,Craft-repair,Other-relative,White,Male,40,United-States,<=50K
4412,60,Private,7th-8th,Never-married,Transport-moving,Not-in-family,White,Male,48,United-States,>50K
20730,37,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,35,Mexico,>50K
19978,38,Self-emp-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,55,United-States,>50K
7432,29,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,Amer-Indian-Eskimo,Male,65,United-States,<=50K
28625,20,Private,HS-grad,Never-married,Protective-serv,Own-child,White,Male,40,United-States,<=50K
10560,25,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,40,United-States,<=50K
20805,34,Private,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
20978,32,Self-emp-not-inc,Bachelors,Divorced,Prof-specialty,Other-relative,White,Male,35,United-States,>50K
29460,55,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,>50K
2288,36,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
8930,53,Private,10th,Divorced,Craft-repair,Not-in-family,White,Male,40,United-States,<=50K
16213,54,Private,HS-grad,Divorced,Exec-managerial,Unmarried,White,Female,45,United-States,<=50K
21844,42,State-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
25241,32,Self-emp-inc,Bachelors,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,50,Iran,>50K
22956,21,Private,Some-college,Never-married,Handlers-cleaners,Own-child,White,Male,40,United-States,<=50K
23723,53,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,46,United-States,>50K
23713,48,State-gov,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,65,United-States,>50K
7255,59,Private,HS-grad,Divorced,Exec-managerial,Not-in-family,White,Female,40,United-States,<=50K
2417,47,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
7536,51,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,Black,Male,40,United-States,<=50K
7123,24,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Female,15,United-States,<=50K
8215,63,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,20,United-States,<=50K
17452,39,Private,Bachelors,Widowed,Prof-specialty,Unmarried,White,Female,50,Poland,>50K
23346,50,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
19036,46,Self-emp-inc,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,United-States,>50K
9290,44,State-gov,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
26377,30,Private,Some-college,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
46,53,Private,Some-college,Separated,Craft-repair,Not-in-family,White,Male,45,United-States,>50K
23948,62,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
165,55,Local-gov,HS-grad,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,40,United-States,>50K
5825,33,Self-emp-not-inc,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
15562,35,Federal-gov,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,50,United-States,<=50K
10886,34,Private,Some-college,Never-married,Prof-specialty,Not-in-family,White,Female,40,United-States,<=50K
21357,42,Private,Bachelors,Separated,Tech-support,Not-in-family,White,Male,40,United-States,<=50K
23004,35,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
24712,35,Private,HS-grad,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,United-States,<=50K
4013,28,Private,Some-college,Divorced,Machine-op-inspct,Unmarried,Black,Female,25,United-States,<=50K
26603,44,Private,Bachelors,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
17232,45,State-gov,HS-grad,Divorced,Protective-serv,Unmarried,Black,Female,40,United-States,<=50K
13308,40,Private,Assoc-acdm,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,United-States,>50K
24042,33,Private,Some-college,Separated,Other-service,Unmarried,White,Female,38,El-Salvador,<=50K
7962,47,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,47,United-States,>50K
27748,58,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
29926,57,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,50,United-States,>50K
11736,36,Private,9th,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
2392,48,Self-emp-inc,Doctorate,Married-civ-spouse,Prof-specialty,Husband,White,Male,55,United-States,>50K
2035,48,Self-emp-not-inc,Prof-school,Divorced,Prof-specialty,Unmarried,White,Male,63,United-States,>50K
23096,37,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,United-States,>50K
8581,64,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,35,United-States,<=50K
24039,18,Private,12th,Never-married,Sales,Own-child,White,Female,20,United-States,<=50K
22755,36,Private,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,United-States,>50K
18733,33,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,40,Cuba,>50K
19016,34,Private,HS-grad,Never-married,Priv-house-serv,Not-in-family,White,Female,40,Mexico,<=50K
26205,55,Private,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,50,Hungary,>50K
749,27,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,Black,Female,40,United-States,>50K
2527,59,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,40,United-States,>50K
28409,36,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
20824,64,State-gov,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,45,United-States,>50K
27809,45,Self-emp-not-inc,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,United-States,<=50K
15538,45,Local-gov,Masters,Divorced,Prof-specialty,Own-child,White,Female,55,United-States,<=50K
28506,52,Federal-gov,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,United-States,>50K
18992,25,Local-gov,HS-grad,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
25578,32,State-gov,Masters,Never-married,Prof-specialty,Not-in-family,White,Male,10,United-States,<=50K
427,40,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Prof-specialty,Wife,White,Female,15,United-States,>50K
29047,59,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,40,United-States,>50K
27054,30,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,50,India,>50K
21099,34,Private,HS-grad,Never-married,Tech-support,Not-in-family,White,Male,40,United-States,<=50K
20855,20,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,40,United-States,<=50K
10063,23,Private,Assoc-voc,Separated,Exec-managerial,Own-child,White,Female,40,United-States,<=50K
4785,38,Private,Some-college,Never-married,Other-service,Own-child,White,Male,40,United-States,<=50K
17386,31,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
4010,43,Federal-gov,Doctorate,Never-married,Prof-specialty,Not-in-family,White,Female,50,United-States,>50K
3853,53,Private,Some-college,Divorced,Adm-clerical,Unmarried,White,Female,40,United-States,<=50K
1689,35,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,United-States,>50K
16034,52,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,38,United-States,<=50K
18352,50,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,40,United-States,<=50K
8141,52,Private,Assoc-acdm,Married-civ-spouse,Protective-serv,Husband,White,Male,40,United-States,>50K
19854,29,Private,Assoc-voc,Never-married,Machine-op-inspct,Not-in-family,Other,Male,40,United-States,<=50K
22550,35,Private,HS-grad,Divorced,Prof-specialty,Unmarried,White,Female,40,United-States,<=50K
22745,45,Self-emp-not-inc,7th-8th,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,United-States,>50K
5594,42,Private,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,45,United-States,>50K
17128,44,Self-emp-not-inc,Masters,Divorced,Exec-managerial,Unmarried,White,Female,40,United-States,<=50K
7241,22,Private,Bachelors,Never-married,Prof-specialty,Own-child,White,Male,40,United-States,<=50K
29519,32,Private,Some-college,Married-civ-spouse,Prof-specialty,Husband,White,Male,38,United-States,>50K
17101,39,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,40,Canada,>50K
3241,23,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,United-States,<=50K
11092,59,Self-emp-not-inc,Bachelors,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,United-States,<=50K
20389,36,Local-gov,Assoc-voc,Married-civ-spouse,Protective-serv,Husband,White,Male,53,United-States,>50K
21944,34,Private,Bachelors,Married-civ-spouse,Transport-moving,Husband,Asian-Pac-Islander,Male,40,United-States,>50K
29932,47,Private,HS-grad,Divorced,Other-service,Unmarried,White,Female,32,United-States,<=50K
28070,54,Private,Some-college,Never-married,Exec-managerial,Not-in-family,White,Female,45,United-States,>50K
25215,37,Federal-gov,Some-college,Divorced,Adm-clerical,Unmarried,Black,Female,40,United-States,<=50K
5804,25,Federal-gov,Some-college,Never-married,Exec-managerial,Not-in-family,Black,Male,40,United-States,<=50K
16908,56,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,40,United-States,>50K
361,41,Self-emp-not-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,United-States,>50K
11243,37,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,55,El-Salvador,>50K
12052,51,Private,HS-grad,Married-civ-spouse,Farming-fishing,Husband,White,Male,80,United-States,>50K
24903,32,Private,HS-grad,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,United-States,<=50K
27356,42,Private,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,60,United-States,>50K
28363,66,State-gov,HS-grad,Widowed,Prof-specialty,Unmarried,Black,Female,35,United-States,<=50K
1169,17,Local-gov,10th,Never-married,Protective-serv,Own-child,White,Female,40,United-States,<=50K
13116,42,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,United-States,<=50K
29066,64,Federal-gov,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,40,United-States,>50K
19565,41,Private,Bachelors,Married-civ-spouse,Tech-support,Husband,White,Male,45,United-States,>50K
21785,56,Private,Bachelors,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,United-States,>50K
4182,41,Self-emp-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,54,United-States,>50K
