index,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
11274,17,State-gov,117906,10th,6,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,United-States,<=50K
23171,50,Private,341797,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
2256,45,Private,89028,HS-grad,9,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,10520,0,40,United-States,>50K
22709,68,Private,225612,Bachelors,13,Widowed,Sales,Not-in-family,White,Male,0,0,35,United-States,>50K
6245,63,Federal-gov,97855,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
32304,29,Local-gov,169544,Some-college,10,Never-married,Protective-serv,Own-child,White,Male,0,0,48,United-States,<=50K
13873,33,Private,177675,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Germany,>50K
26367,26,Private,238367,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
2398,47,Private,155489,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,7688,0,55,United-States,>50K
2209,36,Private,175360,Masters,14,Never-married,Adm-clerical,Not-in-family,White,Male,13550,0,50,United-States,>50K
24013,47,Local-gov,166863,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
7218,39,Private,257726,Some-college,10,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,40,United-States,<=50K
30364,40,Local-gov,303212,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
22087,46,Private,26781,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,<=50K
31579,39,Private,293291,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,United-States,>50K
18308,34,Private,295922,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,40,England,>50K
31021,41,Local-gov,174491,HS-grad,9,Separated,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
8677,38,Private,33001,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,>50K
20259,19,Private,214678,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,30,United-States,<=50K
28441,33,Self-emp-not-inc,108438,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
4724,52,Self-emp-not-inc,334273,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
20582,21,Private,383603,10th,6,Never-married,Other-service,Not-in-family,White,Female,0,0,35,United-States,<=50K
25366,36,Private,111128,Some-college,10,Separated,Exec-managerial,Not-in-family,White,Male,0,0,60,United-States,>50K
20359,31,Private,174201,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
782,44,Self-emp-inc,151089,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1887,70,United-States,>50K
26041,30,Private,337908,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,20,United-States,<=50K
493,59,Private,170104,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1977,50,United-States,>50K
6779,34,Private,225548,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,30,United-States,<=50K
15870,63,?,46907,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,8,United-States,>50K
11932,47,Private,181652,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,United-States,<=50K
28735,31,Private,594187,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
14434,41,Private,66118,Bachelors,13,Divorced,Prof-specialty,Own-child,White,Female,0,0,40,United-States,<=50K
12515,24,Private,112706,Assoc-voc,11,Never-married,Tech-support,Own-child,White,Male,0,0,40,United-States,<=50K
3369,28,Local-gov,135567,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Female,4101,0,60,United-States,<=50K
2060,56,Local-gov,381965,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,United-States,>50K
32007,60,Private,180418,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19621,59,Self-emp-inc,146477,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
8913,57,Private,183810,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
5733,42,Private,182342,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,55,United-States,<=50K
27013,42,State-gov,74334,Masters,14,Married-civ-spouse,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,0,0,40,United-States,>50K
9320,27,Private,101364,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Mexico,<=50K
21967,44,Private,197462,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
23515,39,Private,202937,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
32172,47,Private,121124,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
28992,27,Local-gov,216013,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
30720,38,Private,111377,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,55,United-States,<=50K
25784,39,Private,172538,HS-grad,9,Never-married,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K
29680,49,Self-emp-inc,315998,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
16691,43,Private,150528,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
31138,54,Private,154949,11th,7,Married-civ-spouse,Other-service,Wife,Black,Female,0,0,40,United-States,>50K
3020,26,Private,247455,Bachelors,13,Married-civ-spouse,Sales,Wife,White,Female,5178,0,42,United-States,>50K
7390,30,Private,206051,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
14753,34,Private,173524,HS-grad,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29137,37,Private,393360,Some-college,10,Never-married,Protective-serv,Own-child,Black,Male,0,0,30,United-States,<=50K
3837,47,Self-emp-not-inc,237731,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,2829,0,65,United-States,<=50K
29671,23,Self-emp-inc,201682,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K
2700,41,Private,113555,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7298,0,50,United-States,>50K
25757,45,Self-emp-not-inc,364365,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,35,United-States,<=50K
15313,55,Private,171015,HS-grad,9,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
24194,47,Local-gov,126754,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
29462,28,Private,61435,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,<=50K
13344,39,Private,119098,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,<=50K
633,41,Private,106900,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,1902,42,United-States,>50K
3321,44,Private,184105,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,4386,0,40,United-States,>50K
5471,49,Private,147322,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,0,0,40,Peru,<=50K
17168,28,Private,214689,Bachelors,13,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,25,United-States,<=50K
31130,37,Private,150057,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,52,United-States,>50K
5598,40,Private,103395,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
24714,29,Private,224421,Assoc-voc,11,Married-AF-spouse,Farming-fishing,Husband,White,Male,0,0,44,United-States,>50K
20652,33,Private,408813,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
16004,54,Private,159755,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
26118,48,Private,149210,Bachelors,13,Divorced,Sales,Not-in-family,Black,Male,0,0,40,United-States,>50K
19825,50,Private,275181,5th-6th,3,Divorced,Other-service,Not-in-family,White,Male,0,0,37,Cuba,<=50K
1691,56,Self-emp-inc,70720,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,27828,0,60,United-States,>50K
30138,59,Private,158813,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
14769,27,Private,347513,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26768,31,Local-gov,178449,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
31705,26,Private,336404,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,<=50K
18167,46,Private,192779,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,45,United-States,>50K
7635,39,Private,191841,Assoc-acdm,12,Separated,Prof-specialty,Not-in-family,White,Female,0,0,30,United-States,<=50K
26610,35,Local-gov,182570,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,United-States,>50K
6233,42,Private,27444,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K
23567,55,Private,160362,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,>50K
28652,25,Private,195201,HS-grad,9,Married-civ-spouse,Sales,Husband,Other,Male,0,0,50,United-States,<=50K
9936,58,Private,301867,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
22956,40,Private,124692,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
27057,47,Private,262244,Bachelors,13,Never-married,Sales,Not-in-family,Black,Male,0,0,60,United-States,>50K
6495,42,Private,235786,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
10398,32,Private,182975,Some-college,10,Never-married,Tech-support,Not-in-family,White,Female,0,0,20,United-States,<=50K
5599,51,Private,71046,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,Scotland,<=50K
16524,42,Private,190290,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,>50K
32448,25,Private,175128,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
9535,37,Private,168475,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
21407,34,Federal-gov,345259,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,99,United-States,<=50K
12896,19,Private,228238,HS-grad,9,Never-married,Machine-op-inspct,Other-relative,White,Male,0,0,40,Mexico,<=50K
26358,31,Private,173279,Bachelors,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
18067,90,Private,88991,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,England,>50K
2733,24,Private,161092,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,40,United-States,>50K
1811,56,Self-emp-inc,211804,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,United-States,>50K
24681,54,Private,104421,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
9129,46,Federal-gov,31141,Some-college,10,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K
7279,31,Private,42485,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,United-States,<=50K
19374,58,Private,371064,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,20,United-States,<=50K
12106,27,Private,160731,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
3175,45,Federal-gov,170915,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Female,4865,0,40,United-States,<=50K
5247,20,Private,411862,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,30,United-States,<=50K
11788,48,Local-gov,189762,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
11171,33,Private,238912,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
31783,43,Private,105119,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
12129,56,Private,139616,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,>50K
25809,20,?,189740,Some-college,10,Never-married,?,Own-child,White,Female,0,0,32,United-States,<=50K
20389,26,State-gov,147719,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,0,0,20,India,<=50K
18061,47,Private,158924,HS-grad,9,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,40,United-States,<=50K
8619,45,Private,325390,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
4029,58,Private,106546,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,2174,0,40,United-States,<=50K
13699,35,Private,30916,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,United-States,>50K
21119,23,Private,222835,Bachelors,13,Never-married,Other-service,Own-child,White,Female,0,0,30,United-States,<=50K
458,41,Private,137126,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,45,United-States,>50K
10941,47,Private,129513,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,60,United-States,>50K
18351,57,Private,136107,9th,5,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,>50K
28798,29,Self-emp-not-inc,229341,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,50,United-States,>50K
6491,41,Federal-gov,263339,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
18336,26,Private,158846,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,United-States,<=50K
27076,79,Self-emp-inc,183686,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,20,United-States,>50K
14632,24,Private,325744,HS-grad,9,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
3144,47,Private,193285,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,5013,0,40,United-States,<=50K
2552,40,Private,177027,Bachelors,13,Married-civ-spouse,Other-service,Wife,Asian-Pac-Islander,Female,7688,0,52,Japan,>50K
14804,64,Local-gov,96076,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
30673,39,Private,48915,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
8082,57,Local-gov,52267,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
22234,48,Private,102092,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
15171,20,Private,296618,HS-grad,9,Never-married,Sales,Not-in-family,White,Female,0,0,30,United-States,<=50K
9381,41,Private,63596,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,32,United-States,>50K
16117,34,Private,124569,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
6894,35,Private,144322,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
18422,34,Private,55176,Some-college,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
31897,63,Private,174826,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
5473,32,Private,180871,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,50,United-States,>50K
3138,55,Private,147989,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,52,United-States,<=50K
18889,44,State-gov,175696,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
9730,48,Private,102112,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
17181,35,Private,160120,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,>50K
1289,41,Self-emp-not-inc,214541,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,1590,40,United-States,<=50K
15685,20,?,58740,Some-college,10,Never-married,?,Own-child,White,Male,0,0,15,United-States,<=50K
8413,81,Private,364099,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,20,United-States,<=50K
19388,28,Private,22422,HS-grad,9,Never-married,Transport-moving,Unmarried,White,Male,0,0,55,United-States,<=50K
26913,39,Private,245053,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
13131,52,Self-emp-not-inc,135339,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,?,>50K
6211,41,Private,116379,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,55,Taiwan,>50K
16402,20,Private,109952,HS-grad,9,Married-civ-spouse,Tech-support,Other-relative,White,Male,0,0,40,United-States,<=50K
18095,37,Private,279029,Bachelors,13,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
7945,49,Self-emp-not-inc,200471,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
19078,26,Private,182308,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
2854,44,Private,54310,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,7298,0,40,United-States,>50K
14845,45,Local-gov,140644,Bachelors,13,Divorced,Protective-serv,Not-in-family,White,Male,0,0,40,United-States,>50K
6111,37,Private,201531,Assoc-acdm,12,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,>50K
6630,54,Private,178251,Assoc-acdm,12,Widowed,Adm-clerical,Unmarried,White,Female,0,0,30,United-States,<=50K
30332,48,Private,119471,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,56,Philippines,>50K
